,lat,lng,name,biz_id,address,type_class,type_name,type_custom,hours
1394,55.749582,37.599561,Ю'Бьюти,1109101380,"Россия, Москва, Гоголевский бульвар, 29",spa,Салон красоты,beauty,"ежедневно, 09:00–21:00"
1395,55.712465,37.62079,Кулинарная школа Джейми Оливера,160840018425,"Россия, Москва, Мытная улица, 74",cafe,Кафе,cafe,"ежедневно, 09:00–21:00"
1396,55.738129,37.666244,Клуб айкидо на Таганке,1060846808,"Россия, Москва, Таганская улица, 40, стр. 1А",sportcenter,Спортивная школа,entertainment,"вт,чт 16:00–19:00; сб 14:30–16:00"
1397,55.707817,37.590692,Шоколадница,32436321520,"Россия, Москва, улица Вавилова, 3",cafe,Кофейня,cafe,"ежедневно, 09:00–22:00"
1398,55.688284,37.569692,Хинкальная,27107709194,"Россия, Москва, улица Дмитрия Ульянова, 16к1",cafe,Кафе,cafe,"ежедневно, 11:00–22:45"
1399,55.710587,37.592839,Ресторан и караоке-бар Lalaland,137638715804,"Россия, Москва, 2-й Донской проезд, 10",concert hall,Караоке-клуб,cafe,"пн-чт 18:00–06:00; пт,сб 12:00–06:00; вс 18:00–06:00"
1400,55.743296,37.638361,Салон красоты Nadlen nail,1400784102,"Россия, Москва, Садовническая улица, 54, стр. 2",spa,Салон красоты,beauty,"ежедневно, 10:00–21:00"
1401,55.695287,37.562997,Фитнес-клуб Escalada,40487321328,"Россия, Москва, улица Губкина, 6, корп. 1",fitness,Фитнес-клуб,sport,"пн-пт 07:00–23:00; сб,вс 09:00–23:00"
1402,55.738161,37.596507,Бифайтер Групп,1399140863,"Россия, Москва, улица Остоженка, 41",office service,Бизнес-консалтинг,business,пн-пт 09:00–18:00
1403,55.682652,37.662715,Kimmy Lab,102272096897,"Россия, Москва, проспект Андропова, 22",spa,Салон красоты,beauty,"ежедневно, 10:00–22:00"
1404,55.723547,37.635596,Boxeo Gym,1806993131,"Россия, Москва, улица Щипок, 28",fitness,"Спортивный клуб, секция",sport,"пн 08:00–22:00; вт 18:00–22:00; ср 08:00–22:00; чт 18:00–22:00; пт 08:00–22:00; сб,вс 12:00–13:30"
1405,55.703383,37.643058,Beersenev Bar,126859208963,"Россия, Москва, Автозаводская улица, 23, корп. 5, стр. 931",bars,"Бар, паб",cafe,"пн-пт 13:00–00:00; сб,вс 14:00–00:00"
1406,55.669054,37.550223,Мон Репо,171962241780,"Россия, Москва, Профсоюзная улица, 58, корп. 4",spa,Ногтевая студия,beauty,"ежедневно, 10:00–21:00"
1407,55.749881,37.498779,Kolibristar,1554528476,"Россия, Москва, Новозаводская улица, 27Ас1",fitness,"Спортивный клуб, секция",sport,пн-сб 16:00–20:00
1408,55.725919,37.672866,Каминарикан,66844091264,"Россия, Москва, улица Мельникова, 7, стр. 1",fitness,"Спортивный клуб, секция",sport,"пн,вт,ср,пт 21:00–22:30; вс 12:00–14:00"
1409,55.72244,37.628449,Спорт Плюс,132668952658,"Россия, Москва, Большая Серпуховская улица, 31к2",fitness,"Спортивный клуб, секция",sport,"ежедневно, 12:00–22:00"
1410,55.711082,37.593623,Маникюр Club Nails,53045317817,"Россия, Москва, 2-й Донской проезд, 10, стр. 4",spa,Ногтевая студия,beauty,"ежедневно, 10:00–22:00"
1411,55.726436,37.630706,Нотариус Врублевская Т. В.,1061282402,"Россия, Москва, улица Щипок, 9/26с1",office service,Нотариусы,services,пн-чт 10:00–18:00; пт 10:00–16:00
1412,55.734489,37.652438,Coffeewinner,108023187929,"Россия, Москва, Краснохолмская набережная, 13, стр. 1",cafe,Кофейня,cafe,"ежедневно, 09:00–22:00"
1413,55.696308,37.665741,GamePark,1038274222,"Россия, Москва, проспект Андропова, 8",malls,Игровые приставки,entertainment,"ежедневно, 10:00–22:00"
1414,55.727171,37.609784,Столичный банк недвижимости,1351116077,"Россия, Москва, Ленинский проспект, 1/2к1",office service,Агентство недвижимости,services,пн-пт 10:00–18:00
1415,55.741805,37.65267,Кафе Lights cafe,1725606479,"Россия, Москва, Нижняя Радищевская улица, 14/2с1",cafe,Кафе,cafe,"пн-пт 08:00–23:00; сб,вс 10:00–23:00"
1416,55.727217,37.633544,Айкидо клуб Сюгё Додзё,104147421749,"Россия, Москва, Большая Пионерская улица, 24",fitness,"Спортивный клуб, секция",sport,"пн,чт 20:30–22:00"
1417,55.67825,37.697438,Фотостудия,1868965400,"Россия, Москва, Коломенская улица, 17",fallback services,Фотоуслуги,services,"ежедневно, 10:00–20:00, перерыв 14:00–14:45"
1418,55.710009,37.623946,Фортностресс,1339697532,"Россия, Москва, Большая Тульская улица, 11",office service,Бизнес-консалтинг,business,пн-пт 09:00–19:00
1419,55.677132,37.534332,Марина,1040366598,"Россия, Москва, улица Гарибальди, 4Г",malls,Торговый центр,malls,"ежедневно, 08:00–00:00"
1420,55.743585,37.543149,Enti beauty bar,237456116312,"Россия, Москва, Кутузовский проспект, 26, корп. 1",spa,Ногтевая студия,beauty,"ежедневно, 10:00–21:00"
1421,55.747115,37.539087,ПИК-Аренда,145417454203,"Россия, Москва, Пресненская набережная, 8с1",software,IT-компания,services,"ежедневно, 10:00–22:00"
1422,55.748071,37.662289,Dance and Circus Project,1031819962,"Россия, Москва, Шелапутинский переулок, 6, стр. 3",fitness,"Спортивный клуб, секция",sport,"ежедневно, 08:00–23:00"
1423,55.749851,37.682601,Идеи Надежного Бизнеса,115359832149,"Россия, Москва, улица Золоторожский Вал, 32, стр. 4",office service,Бухгалтерские услуги,business,пн-пт 09:00–18:00
1424,55.725595,37.643129,Нотариус Решетникова Н. Н.,1106596994,"Россия, Москва, Летниковская улица, 10, стр. 2",office service,Нотариусы,services,пн-пт 09:00–16:30
1425,55.743325,37.542392,Studio One,154248129515,"Россия, Москва, Кутузовский проспект, 26, корп. 1",spa,Массажный салон,sport,"пн-пт 08:00–22:00; сб,вс 09:00–22:00"
1426,55.750677,37.590713,Fitness Junkie,14165339235,"Россия, Москва, Большой Николопесковский переулок, 6",fitness,Фитнес-клуб,sport,"пн-пт 08:00–22:00; сб,вс 10:00–20:00"
1427,55.707165,37.653911,Бюро переводов Либете,1345651009,"Россия, Москва, 3-й Автозаводский проезд, 4",office service,Бюро переводов,services,пн-пт 09:00–19:00
1428,55.746694,37.657233,Нотариус Панаэтова М. Н.,1084014419,"Россия, Москва, Николоямская улица, 34, корп. 2",office service,Нотариусы,services,пн-чт 09:30–18:00; пт 09:30–17:00
1429,55.72127,37.564826,Салон красоты,187356794688,"Россия, Москва, улица Хамовнический Вал, 32",spa,Салон красоты,beauty,"ежедневно, 10:00–20:00"
1430,55.683346,37.600307,Наршараб,178759630192,"Россия, Москва, Севастопольский проспект, 15к1",cafe,Кафе,cafe,"ежедневно, 12:00–23:00"
1431,55.74259,37.589106,Шарлин,63329136472,"Россия, Москва, Малый Лёвшинский переулок, 14/9с1",confectionary,"Булочная, пекарня",cafe,"ежедневно, 09:00–21:00"
1432,55.726062,37.65356,Асап Консалтинг,1225571789,"Россия, Москва, Дербеневская улица, 1",fallback services,Автоматизация производств,business,пн-пт 09:00–18:00
1433,55.744586,37.643624,Российский союз промышленников и предпринимателей,242705717145,"Россия, Москва, Котельническая набережная, 17",government,Общественная организация,business,пн-чт 09:00–18:00; пт 09:00–16:45
